1.929688453674316406e+00
1.651233196258544922e+00
1.534665226936340332e+00
1.359206438064575195e+00
1.361997961997985840e+00
1.097787022590637207e+00
1.143762230873107910e+00
1.200209736824035645e+00
8.387503623962402344e-01
9.595127701759338379e-01
9.391128420829772949e-01
8.599801063537597656e-01
9.437400102615356445e-01
7.826337814331054688e-01
8.359699845314025879e-01
8.378337025642395020e-01
8.289819955825805664e-01
9.140419960021972656e-01
5.669447183609008789e-01
8.213927149772644043e-01
9.096416234970092773e-01
9.732577204704284668e-01
8.734308481216430664e-01
8.418505787849426270e-01
6.459138989448547363e-01
6.662433743476867676e-01
7.271562218666076660e-01
8.760720491409301758e-01
7.162683606147766113e-01
7.631239295005798340e-01
5.900009870529174805e-01
5.260138511657714844e-01
6.350275874137878418e-01
6.635710597038269043e-01
6.638021469116210938e-01
5.501845479011535645e-01
7.667500376701354980e-01
6.115555167198181152e-01
8.512982726097106934e-01
8.533404469490051270e-01
5.877622365951538086e-01
5.549171566963195801e-01
7.890175580978393555e-01
6.390658020973205566e-01
5.611153841018676758e-01
7.172288894653320312e-01
8.092777132987976074e-01
5.195800065994262695e-01
7.619248628616333008e-01
5.726632475852966309e-01
