1.594109535217285156e+00
1.320516347885131836e+00
1.033358693122863770e+00
8.152468800544738770e-01
8.630161881446838379e-01
7.306060791015625000e-01
7.425603866577148438e-01
6.207731962203979492e-01
6.843935251235961914e-01
5.543522238731384277e-01
4.486068487167358398e-01
3.662268519401550293e-01
3.576450049877166748e-01
6.864798069000244141e-01
3.368178904056549072e-01
5.173316597938537598e-01
2.775308787822723389e-01
4.035271704196929932e-01
3.983658254146575928e-01
4.681095182895660400e-01
3.765217661857604980e-01
4.191153943538665771e-01
3.820868432521820068e-01
4.306200146675109863e-01
2.550867795944213867e-01
3.835603892803192139e-01
4.231861829757690430e-01
2.296050488948822021e-01
4.140110313892364502e-01
2.776860594749450684e-01
3.648196756839752197e-01
3.990712761878967285e-01
2.399213910102844238e-01
3.429218530654907227e-01
3.768576085567474365e-01
3.173540830612182617e-01
3.511026501655578613e-01
2.282914221286773682e-01
3.292979598045349121e-01
1.736752539873123169e-01
4.083577990531921387e-01
2.606777846813201904e-01
3.201456665992736816e-01
1.838333159685134888e-01
3.130249083042144775e-01
2.816643714904785156e-01
2.869337797164916992e-01
2.054283171892166138e-01
3.538991212844848633e-01
2.969242036342620850e-01
